45148,"DELL G15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15-5520 Gaming Laptop(15.6 Inch, Dark Shadow Grey, 2.57 kg, With MS Office)"
45149,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin and Light Laptop(15.6 inch, Platinum Silver, 1.8 kg, With MS Office)"
45150,"Lenovo Core i3 11th Gen - (4 GB/256 GB SSD/DOS) V15 G2 ITL Laptop(15.6 inch, Iron Grey)"
45151,"MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated ARC/144 Hz) Thin GF63 12HW-004IN Gaming Laptop(15.6 Inch, Black, 1.86 Kg)"
45152,"DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook(16 Inch, Titan Grey, 1.91 Kg, With MS Office)"
45153,"DELL G15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5520 Gaming Laptop(15.6 Inch, Dark Shadow Grey, 2.57 kg, With MS Office)"
45154,"ASUS ROG Zephyrus G15 Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/240 Hz) GA503RW-LN066WS Gaming Laptop(15.6 inch, Moonlight White, 1.90 kg, With MS Office)"
45155,"ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060 with Max-Q Design/240 Hz) GA502IV-AZ040T Gaming Laptop(15.6 inch, Black Plastic, 2.10 kg)"
45156,"DELL G7 Core i9 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2070/300 Hz) INS 7500 / G7 7500 Gaming Laptop(15.6 inch, Black, 2.56 kg, With MS Office)"
45157,"HP Pavilion Laptop 15-eg Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15-eg0103TX Laptop(15.6 inch, Natural Silver, 1.75 kg, With MS Office)"
45158,"ASUS Zenbook Flip 14 OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UP5401ZA-KN711WS 2 in 1 Laptop(14 inch, Pine Grey, 1.40 Kg, With MS Office)"
45159,"DELL Vostro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Vostro 3400 Thin and Light Laptop(14 inch, Dune, 1.59 Kg, With MS Office)"
45160,"HP x360 Core i3 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0009TU 2 in 1 Laptop(14 inch, Mineral Silver, 1.49 Kg)"
45161,"Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82A300MBIN Thin and Light Laptop(14 inch, Slate Grey, With MS Office)"
45162,"Lenovo Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) 15ACH6 Laptop(15.6 inch, Shadow_black, 2.4 Kg)"
45163,"Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Laptop(14 inch, Black, 1.59 KG, With MS Office)"
45165,"Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and Light Laptop(14 Inch, Arctic Grey, 1.41 KG, With MS Office)"
45166,"APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A(16.2 inch, Silver, 2,2 kg)"
45167,"ASUS Zenbook 14 ScreenPad Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX435EG-KK701TS 2 in 1 Laptop(14 inch, Pine Grey, 1.29 Kg, With MS Office)"
45168,"LG Gram 15 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z90N Laptop(15.6 inch, Dark Silver, 1.12 g)"
45169,"ASUS ROG Zephyrus Duo 16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti) GX650RXZ-LB226WS Gaming Laptop(16 Inch, Black, 2.55 Kg, With MS Office)"
45170,"Lenovo ThinkPad Core i5 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Laptop(14 Inch, Black, 1.55 KG)"
45171,"DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 5518 Thin and Light Laptop(15.6 inch, Silver, 1.65 kg, With MS Office)"
45172,"HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) 15-fa0354TX Gaming Laptop(15.6 inch, Performance Blue, 2.37 kg, With MS Office)"
45173,"Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2080 Super Max-Q/144 Hz) 15IMHg05 Gaming Laptop(15.6 inch, Slate Grey, 2.25 kg, With MS Office)"
45174,"HP Pavilion Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15-EG2019TX Thin and Light Laptop(15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)"
45175,"HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fa0350TX Gaming Laptop(15.6 inch, Performance Blue, 2.37 kg, With MS Office)"
45176,"ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) T3300KA-LQ111WS 2 in 1 Laptop(13.3 Inch, Black, 0.78 kg, With MS Office)"
45177,"HP Envy x360 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-BD0004TU 2 in 1 Laptop(13.3 inch, Pale Gold, 1.32 kg, With MS Office)"
45178,"HP Elitebook Core i5 8th Gen - (8 GB + 32 GB Optane/256 GB SSD/Windows 10 Pro/8 GB Graphics) HSN-124C-4 Business Laptop(14 inch, Silver, 1.48 kg)"
45179,"HP Spectre x360 14 Intel EVO Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14-ea0541TU 2 in 1 Laptop(13.5 inch, Nightfall Black, 1.34 Kg)"
228318,"Lenovo Ideapad Duet Chromebook 4 GB RAM 128 GB ROM 10.1 inch with Wi-Fi Only Tablet (Ice Blue, Iron Grey)"
228438,Lenovo Tab K10 FHD 3 GB RAM 32 GB ROM 10.3 inches with Wi-Fi Only Tablet (Abyss Blue)
228449,Lenovo Yoga 3 (2 GB RAM) 2 GB RAM 16 GB ROM 8 inch with Wi-Fi+4G Tablet (Slate Black)
228485,"Lenovo Tab Ideapad D330 (4 GB, 128 GB, Wi-Fi) With Keyboard and Active Pen and Windows Pro OS 4 GB RAM 128 GB ROM 10.1 inches with Wi-Fi Only Tablet (Mineral Grey)"
228513,"ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Laptop(14 Inch, Indie Black, 1.50 kg, With MS Office)"
228517,"HP Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop(14 inch, Natural Silver, 1.52 Kg, With MS Office)"
228518,"ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100FKA-BP1104W Laptop(11.6 Inch, Star Grey, 1.40 Kg)"
228528,"Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Chromebook(11.6 inch, Arctic Grey, 1.25 kg)"
228530,"HP Spectre x360 16 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360 f1003TU Thin and Light Laptop(16 Inch, Nightfall Black, 1.34 Kg)"
228531,"ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-LJ031WS 2 in 1 Gaming Laptop(13.4 Inch, Off Black, 1.30 kg, With MS Office)"
228534,"Lenovo Yoga 7 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in 1 Laptop(14 Inch, Slate Grey, With MS Office)"
228536,"ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-LI030WS 2 in 1 Gaming Laptop(13.4 Inch, Off Black, 1.30 kg, With MS Office)"
228537,"HP Spectre Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Notebook(13.5 inch, Nightfall Black, 1.34 kg, With MS Office)"
228538,"ASUS Vivobook Flip Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) TP3402ZA-LZ511WS 2 in 1 Laptop(14 inch, Quiet Blue, 1.50 Kg, With MS Office)"
228544,"HP Spectre Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 14-ea0077TU 2 in 1 Laptop(13.5 inch, Poseidon Blue, 1.34 Kg)"
228551,"HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0208TU Thin and Light Laptop(14 Inch, Spruce Blue, 1.52 Kg, With MS Office)"
228552,"ASUS Pentium Quad Core 10th Gen - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home) T3300KA-LQ121WS 2 in 1 Laptop(13.3 inch, Black, With MS Office)"
228553,"HP Spectre Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-aw2003TU Thin and Light Laptop(13.3 inch, Poseidon Blue, 1.27 kg, With MS Office)"
228556,"HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-dy0053TU Thin and Light Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228557,"HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0186TU 2 in 1 Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228559,"HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1047TU Thin and Light Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228560,"lenovo Yoga 9 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop(14 inch, Shadow Black, 1.44 kg, With MS Office)"
228567,"HP Spectre Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-ea0538TU Thin and Light Laptop(13.5 inch, Poseidon Blue, 1.34 kg, With MS Office)"
228641,Lenovo Tab 7 2 GB RAM 16 GB ROM 6.98 inch with Wi-Fi+4G Tablet (Slate Black)
228679,"HP Spectre Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 14-ea0542TU 2 in 1 Laptop(13.5 inch, Nightfall Black, 1.34 Kg)"
228711,"HP Pavilion Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and Light Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228715,"HP Chromebook x360 Intel Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and Light Laptop(14 Inch, Forest Teal, 1.49 Kg)"
228716,"Lenovo Yoga C640 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) C640-13IML 2 in 1 Laptop(13.6 inch, Iron Grey, 1.35 kg, With MS Office)"
228722,"HP Chromebook x360 Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and Light Laptop(14 Inch, Mineral Silver, 1.49 Kg)"
228725,HP Pro 8 2 GB RAM 16 GB ROM 8 inch with Wi-Fi+4G Tablet (Black)
228727,"HP Chromebook Intel Core i3 11th Gen - (8 GB/256 GB SSD/Chrome OS) 14c-cc0009TU 2 in 1 Laptop(14 inch, Mineral Silver, 1.49 Kg)"
228736,"ASUS ASUS Vivobook 13 Slate OLED Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) T3300KA-LQ111WS 2 in 1 Laptop(13.3 Inch, Black, 0.78 kg, With MS Office)"
228738,"HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1050TU Thin and Light Laptop(14 Inch, Spruce Blue, 1.52 Kg, With MS Office)"
228741,"HP Envy x360 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-BD0004TU 2 in 1 Laptop(13.3 inch, Pale Gold, 1.32 kg, With MS Office)"
228765,Lenovo Tab 4 8 2 GB RAM 16 GB ROM 8 inch with Wi-Fi+4G Tablet (Slate Black)
228830,Lenovo Tab 4 10 2 GB RAM 16 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Slate Black)
228832,Lenovo Tab 3 2 GB RAM 16 GB ROM 8 inch with Wi-Fi Only Tablet (Black)
228835,Lenovo Tab 4 10 with Keyboard 2 GB RAM 16 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Slate Black)
228837,Lenovo Yoga A12 4 GB RAM 64 GB ROM 12.2 inch with Wi-Fi+4G Tablet (Gunmetal Grey)
228838,Lenovo Tab E8 2 GB RAM 16 GB ROM 8 inch with Wi-Fi Only Tablet (Slate Black)
228841,Lenovo Tab 4 8 Plus 3 GB RAM 16 GB ROM 8 inch with Wi-Fi+4G Tablet (Aurora Black)
228842,Lenovo Tab 4 10 Plus 4 GB RAM 64 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Aurora Black)
228862,"DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 7425 Notebook(14 Inch, Pebble Green, 1.63 Kgs, With MS Office)"
228865,"HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dw1036TU 2 in 1 Laptop(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228867,"ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) TP470EZ-EC033TS 2 in 1 Laptop(14 inch, Transparent Silver, 1.50 kg, With MS Office)"
228868,"HP Envy Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 13 -bd0521TU Thin and Light Laptop(13.3 inch, Pale Gold, 1.30 kg, With MS Office)"
228871,"HP Spectre Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 13-aw2002TU 2 in 1 Laptop(13.3 inch, Poseidon Blue, 1.27 kg, With MS Office)"
228872,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) INSPIRON 5410 2 in 1 Laptop(14 inch, Platinum Silver, 1.5 Kg, With MS Office)"
228874,"HP Pavilion Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1013TU 2 in 1 Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228875,"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1037TU 2 in 1 Laptop(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228876,"HP Pavilion x360 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dh1178TU 2 in 1 Laptop(14 inch, Mineral Silver, 1.58 kg, With MS Office)"
228877,"HP Pavilion x360 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14-dh1181TU 2 in 1 Laptop(14 inch, Mineral Silver, 1.58 kg, With MS Office)"
228878,"HP Envy x360 Intel EVO Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-BD0063TU 2 in 1 Laptop(13.3 inch, Pale Gold, 1.32 kg, With MS Office)"
228879,"HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 13-AY0045AU 2 in 1 Laptop(13.3 inch, Night Fall Black, 1.32 kg, With MS Office)"
228880,"DELL Inspiron Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) nspiron 5406 2 in 1 Laptop(14 inch, Silver, 1.72 kg, With MS Office)"
228881,"ASUS Zenbook 14 ScreenPad Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX435EG-AI501TS Thin and Light Laptop(14 inch, Pine Grey, 1.29 kg, With MS Office)"
228883,"DELL Inspiron Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop(14 inch, Platinum Silver, 1.5 Kg, With MS Office)"
228884,"HP Spectre Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) ef0054TU Notebook(13.5 inch, Nocturne Blue, 1.34 kg, With MS Office)"
228885,"Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 2 in 1 Laptop(14 inch, Graphite Grey, 1.5 kg, With MS Office)"
228888,"HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Light Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228889,"ASUS VivoBook Flip 14 (2021) Touch Panel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TP470EA-EC029TS 2 in 1 Laptop(14 inch, Transparent Silver, 1.50 kg, With MS Office)"
228892,"HP 14c Core i5 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0009TU 2 in 1 Laptop(14 inch, Mineral Silver, 1.65 kg)"
228895,"DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop(14 inch, Platinum Silver, 1.5 kg, With MS Office)"
228897,"lenovo Ideapad Flex 5 Core i5 11th Gen Intel EVO - (8 GB/512 GB SSD/Windows 10 Home) 5 14ITL05 2 in 1 Laptop(14 inch, Graphite Grey, 1.5 kg, With MS Office)"
228898,"HP HP Spectre Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14-ea0538TU Thin and Light Laptop(13.5 inch, Poseidon Blue, 1.34 Kg, With MS Office)"
228899,"HP Envy x360 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Pro) 13-ay0078AU 2 in 1 Laptop(13.3 inch, Nightfall Black, 1.32 kg, With MS Office)"
228900,"HP Pavilion x360 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw0069TU 2 in 1 Laptop  with inbuilt 4G LTE(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228901,"Lenovo Ideapad Flex 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14IIL05 2 in 1 Laptop(14 inch, Graphite Grey, 1.5 kg, With MS Office)"
228902,"ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) TP470EA-EC301TS Laptop(14 inch, Transparent Silver, 1.5 kg, With MS Office)"
228903,"HP Pavilion x360 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1040TU 2 in 1 Laptop(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228904,"HP x360 1030 G4 Core i5 8th Gen - (8 GB/512 GB SSD/8 GB EMMC Storage/Windows 10 Pro) EliteBook x360 1030 G4 2 in 1 Laptop(13.3 inch, Silver)"
228906,"HP Spectre x360 Core i7 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) 15-EB0035TX 2 in 1 Laptop(15.6 inch, Night Fall Black, 1.92 kg, With MS Office)"
228908,"HP Pavilion x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14-dw0071TU 2 in 1 Laptop(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228911,"HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-EP0142TX 2 in 1 Laptop(15.6 inch, Natural Silver, 2.14 kg, With MS Office)"
228913,"Lenovo Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Light Laptop(14 Inch, Storm Grey, 1.5 Kg, With MS Office)"
228914,"Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Light Laptop(14 inch, Storm Grey, 1.55 Kg, With MS Office)"
228916,"HP Pavilion x360 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dw1039TU 2 in 1 Laptop(14 inch, Natural Silver, 1.61 kg, With MS Office)"
228918,"ASUS Zenbook 14 ScreenPad Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX435EG-AI701TS Thin and Light Laptop(14 inch, Pine Grey, 1.29 kg, With MS Office)"
228919,"DELL Inspiron Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop(14 inches, Platinum Silver, 1.56 kg, With MS Office)"
228920,"HP Spectre x360 Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-EB0034TX 2 in 1 Laptop(15.6 inch, Night Fall Black, 1.92 kg, With MS Office)"
228922,"Lenovo Yoga 7 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop(14 Inch, Slate Grey, 1.43 KG, With MS Office)"
228923,"HP Pavilion x360 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-dy0002TU Thin and Light Laptop(14 inch, Natural Silver, 1.52 kg, With MS Office)"
228925,"DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10) INSP 5406 2in1 2 in 1 Laptop(14 inch, Silver, 1.72 kg, With MS Office)"
228926,"acer Spin 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP314-54N-33X8 2 in 1 Laptop(14 inch, Silver, 1.5 kg)"
228928,"ASUS Zenbook Flip 13 OLED Touch Panel Core i7 11th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) UX363EA-HP701TS 2 in 1 Laptop(13.3 inch, Pine Grey, 1.30 KG, With MS Office)"
2961,"Dell Inspiron 7425 2in1 Laptop - AMD Ryzen7-5825U, Windows 11+MSO'21, 16 GB GDDR4, 512GB SSD, 14""/35.56Cms FHD+ Touch 250 nits, Active Pen, Backlit KB + FPR (D560733WIN9P, 1.7Kgs)"
43837,HP Intel Core i3 250 G8 (15.6 inch)(8GB RAM 512GB SSD)( Intel  Core i3)(Dark Ash)
43909,HP 250 G8  250 G8 (6G9R1PA) (250 G8) (15.6 inch)(8GB RAM 512GB SSD)(Core i3)(Black)
44303,"Avita Liber Core i5 7th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS13A1IN015P Thin and Light Laptop(13.3 inch, Champagne Gold, 1.37 kg)"
228905,"HP Pavilion x360 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy1009TU Thin and Light Laptop(14 inch, Spruce Blue, 1.52 kg, With MS Office)"
45164,"ASUS Ryzen 5 Hexa Core 5th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX AMD) GA401II-HE022TS Gaming Laptop(14 inch, Eclipse Gray Without AniMe Matrix, With MS Office)"
45103,"Lenovo Thinpad E15 G2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro/512 MB Graphics) E15 G2 Laptop(15.6 inch, Black)"
45010,"HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-DV2015TU Laptop(14 inch, Natural Silver, With MS Office)"
44974,"ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/300 Hz) G513RM-HF328WS Gaming Laptop(15.6 inch, Electro Punk, 2.30 kg, With MS Office)"
44956,"MSI Stealth GS77 Core i7 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070Ti/240 Hz) GS77 12UGS Gaming Laptop(17.3 inch, Core Black, 2.8 kg)"
44873,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop(14 Inch, Platinum Silver, 1.56 KG, With MS Office)"
44842,"MSI Vector GP66 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070Ti/165 Hz) Vector GP66 12UGSO-623IN Gaming Laptop(15.6 inch, Black, 2.38 kg)"
44419,"HP G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Business Laptop(15.6 inch, Black, 2.15 kg)"
2946,"Lenovo IdeaPad D330 Intel Celeron N4020 10.1"" (25cm)HD IPS Detachable 2-in-1 Laptop (4GB/128GB eMMC/Windows 10/1 Yr Warranty/Mineral Grey/1.1Kg), 82H0001YIN"
2948,"Lenovo IdeaPad Flex 5 Intel Core i7 11th Gen 14"" (35.56cm) FHD IPS 2-in-1 Convertible Touchscreen Laptop (16GB/512GB SDD/Win11/Office 2021/Backlit/FPR/3months Game Pass/Graphite Grey/1.5Kg),82HS018XIN"
2955,"HP Envy 13 X360 AMD Ryzen 5 5600U 13.3 inch(33.8 cm) FHD 1000 Nits Gorilla Glass Touch 2-in-1 Laptop(8GB RAM/512GB SSD/B&O/AMD Radeon Graphics/Win 11/Fast Charge/MSO/Alexa/Pen/FPR/1.32 Kg,13-ay1062AU"
2956,HP Pavilion x360 11th Gen Intel Core i5 14 inch(35.6 cm) FHD Multitouch 2-in-1 Laptop(16GB RAM/512GB SSD/B&O/Win 11/FPR/Backlit KB/Intel Iris Xe Graphics/Alexa/Pen/MS Office/Silver/1.52Kg) 14-dy1048TU
2958,"HP Pavilion x360 11th Gen Intel Core i3 14 inch(35.6 cm) FHD,IPS, Multitouch 2-in-1 Laptop(8GB RAM/512GB SSD/Backlit KB/Intel UHD Graphics/Pen/Alexa Built-in/MSO/1.52Kg) 14-dy0208TU, Spruce Blue"
2959,"ASUS VivoBook Flip 14 (2021), 14-inch (35.56 cm) FHD Touch, Intel Core i3-1115G4 11th Gen, 2-in-1 Laptop (8GB RAM/256GB SSD/Office 2021/Windows 11/Integrated Graphics/Black/1.5 Kg), TP470EA-EC302WS"
2962,"HP Chromebook X360 Intel Celeron N4020 14 inch(35.6 cm) Micro-Edge, Touchscreen, 2-in-1 Laptop (4GB RAM/64GB eMMC/Chrome OS/Intel UHD Graphics,1.49Kg), 14a-ca0506TU"
2963,Hp Pavilion X360 11Th Gen Intel Core I3 14 Inches Fhd Multitouch 2-in-1 Laptop(8Gb Ram/512Gb Ssd/B&O/Windows 11 Home/Fpr/Backlit Kb/Pen/Alexa/Uhd Graphics/Ms Office/Natural Silver/1.52Kg) 14-Dy0207Tu
2964,Hp Envy 13 X360 Amd Ryzen 5 5600U 13.3 Inches Fhd 400 Nits Gorilla Glass Touch 2In1 Laptop(16Gb/512Gb Ssd/B&O Audio/Windows 11 Home/Fast Charge/Ms Office/Alexa/Pen/Fpr/1.32 Kg/Nightfall Black)Ay1035Au
