"product id","product title","product urls"
43935,"Lenovo Ideapad Slim 3 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81WE01QLIN | 81WE01QJIN Laptop(15.6 inch, Platinum Grey, 1.85 kg, With MS Office)",[]
43938,"MSI Sword 15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/144 Hz) Sword 15 A12UD-471IN Gaming Laptop(15.6 Inch, White, 2.25 Kg)","[['https://www.flipkart.com/msi-sword-15-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-a12ud-471in-gaming-laptop/p/itmc384d276b42b2'], ['https://www.amazon.in/MSI-Gaming-i5-12500H-Windows-A12UC-467IN/dp/B09Y8W454V']]"
43941,"ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForce RTX 3080 Ti/240 Hz) G733CX-LL013WS Gaming Laptop(17.3 inch, Off Black Stealth, 3.00 Kg, With MS Office)",[['https://www.flipkart.com/asus-rog-strix-scar-17-se-2022-90whr-battery-core-i9-12th-gen-32-gb-2-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-240-hz-g733cx-ll013ws-gaming-laptop/p/itm34bbb7eb7dc66']]
43944,"ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L302WS Thin and Light Laptop(15.6 inch, Indie Black, 1.80 kg, With MS Office)","[['https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-k513ea-l302ws-thin-light-laptop/p/itmb768764e55ddd'], ['https://www.croma.com/asus-vivobook-k15-intel-core-i3-11th-gen-15-6-inch-8gb-256gb-windows-11-home-ms-office-2021-intel-uhd-full-hd-oled-display-indie-black-90nb0sg1-m43680-/p/263880']]"
43947,"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop(35 cm, Accent Black, 1.59 Kg, With MS Office)","[['https://www.amazon.in/Dell-Office21-Vostro-3405-D552234WIN9B/dp/B09NLS4ZMH'], ['https://www.croma.com/dell-14-vostro-3405-amd-ryzen-3-14-inch-8gb-1tb-windows-11-ms-office-2021-amd-radeon-vega-graphics-fhd-ips-display-accent-black-d552234win9b-/p/250374'], ['https://www.flipkart.com/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff']]"
43948,"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop(15.6 Inch, Black, 1.8 Kgs, With MS Office)",[]
43950,"ASUS Vivobook 15 Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) M515DA-BQ332WS Laptop(15.6 inch, Transparent Silver, 1.8 kg, With MS Office)","[['https://www.flipkart.com/asus-vivobook-15-ryzen-3-dual-core-amd-ryzen-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-laptop/p/itmc834f146e1c8c'], ['https://www.flipkart.com/asus-vivobook-15-ryzen-3-dual-core-amd-r3-3250u-8-gb-512-gb-ssd-windows-11-home-m515da-bq332ws-thin-light-laptop/p/itmc834f146e1c8c'], ['https://www.flipkart.com/asus-ryzen-3-quad-core-4-gb-1-tb-hdd-windows-10-m509da-br301t-laptop/p/itma955b010d19bd']]"
43954,"ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L523WS Thin and Light Laptop(15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",[['https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l523ws-thin-light-laptop/p/itm391804c2ca1cd']]
43957,"Lenovo IdeaPad 3 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop(15.6 Inch, Arctic Grey, 1.63 Kg, With MS Office)","[['https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK0062IN/dp/B0B4KD52ZC'], ['https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm052cf75811d18']]"
43960,"ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FA706IHRB-HX041W Gaming Laptop(17.3 Inch, Graphite Black, 2.60 Kg)",[['https://www.flipkart.com/asus-tuf-gaming-a17-90whr-battery-ryzen-5-hexa-core-amd-r5-4600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fa706ihrb-hx041w-laptop/p/itm210385fd14c7a']]
43961,"ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB301WS Thin and Light Laptop(14 inch, Hearty Gold, 1.40 kg, With MS Office)","[['https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k413ea-eb301ws-thin-light-laptop/p/itm4584a71f8f173'], ['https://www.flipkart.com/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-10-home-k413ea-eb301ts-k413ea-eb301ws-thin-light-laptop/p/itm8770818856be2']]"
43962,"Infinix INBook X2 Plus Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop(15.6 Inch, Blue, 1.58 Kg)",[['https://www.flipkart.com/infinix-inbook-x2-plus-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-xl25-thin-light-laptop/p/itme96c690aad432']]
43966,"ASUS TUF Dash F15 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) FX517ZC-HN035WS Gaming Laptop(15.6 inch, Moonlight White, 2 kg, With MS Office)",[['https://www.flipkart.com/asus-tuf-dash-f15-2022-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fx517zc-hn035ws-gaming-laptop/p/itme5b388b99b91b']]
43969,"DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3420 Notebook(14 inch, Carbon Black, 1.48 Kg, With MS Office)","[['https://www.amazon.in/Dell-i3-1115G4-35-56Cms-D552299WIN9BE-1-48Kgs/dp/B0B469F1PN'], ['https://www.flipkart.com/dell-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-vostro-3420-notebook/p/itm148beffe7300e'], ['https://www.amazon.in/Dell-3500-15-6-inch-i5-1135G7-Integrated/dp/B08WJ3GQC5']]"
43971,"MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Pulse GL66 11UEK-248IN Gaming Laptop(15.6 inches, Grey, 2.25 kg)",[['https://www.flipkart.com/msi-pulse-gl66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-11uek-248in-gaming-laptop/p/itmbb49a7b567a7a']]
44165,"Lenovo Celeron Dual Core - (64 GB/64 GB SSD/16 GB EMMC Storage/Chrome OS/4 GB Graphics) CB 11IGL05 Chromebook(1.12 inch, Onyx Black)","[['https://www.amazon.in/Lenovo-IdeaPad-Chromebook-Platinum-82BA001PHA/dp/B09LYWQW86'], ['https://www.croma.com/lenovo-ideapad-3-chromebook-11igl05-celeron-chrome-os-laptop-4gb-ram-64gb-emmc-intel-uhd-graphics-29-46cm-82ba001pha-onyx-black-/p/243601'], ['https://www.flipkart.com/lenovo-celeron-dual-core-64-gb-64-gb-ssd-16-emmc-storage-chrome-os-4-graphics-cb-11igl05-chromebook/p/itmec579ace5d4f2']]"
44166,"Lenovo IdeaPad 3 Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) ideapad 3 cb 11igl05 2 Chromebook(11.6 Inch, Onyx Black, 1.12 kg)","[['https://www.amazon.in/Lenovo-IdeaPad-Chromebook-Platinum-82BA001PHA/dp/B09LYWQW86'], ['https://www.croma.com/lenovo-ideapad-3-chromebook-11igl05-celeron-chrome-os-laptop-4gb-ram-64gb-emmc-intel-uhd-graphics-29-46cm-82ba001pha-onyx-black-/p/243601'], ['https://www.flipkart.com/lenovo-celeron-dual-core-64-gb-64-gb-ssd-16-emmc-storage-chrome-os-4-graphics-cb-11igl05-chromebook/p/itmec579ace5d4f2']]"
44169,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-EC0521 Chromebook(14 inch, Silver, 1.34 Kg)",[['https://www.flipkart.com/asus-chromebook-celeron-dual-core-4-gb-64-gb-emmc-storage-chrome-os-c423na-bv0523/p/itmdf5051ab24d27']]
44174,"ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook(14 inch, Silver, 1.20 Kg)",[]
44182,"ASUS EeeBook 12 Celeron Dual Core 4th Gen - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210MA-GJ012T Thin and Light Laptop(11.6 inch, Star Black, 1.05 Kg)",[]
44183,"Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/128 GB SSD/Windows 10 Home) IdeaPad D330 2 in 1 Laptop(10.1 Inch, Mineral GrEY, 1.2 kg)","[['https://www.amazon.in/Lenovo-IdeaPad-Detachable-Warranty-82H0001YIN/dp/B09SV2B5SR'], ['https://www.flipkart.com/lenovo-tab-ideapad-d330-4-gb-128-wi-fi-keyboard-active-pen-windows-pro-os-4-gb-ram-rom-10-1-inches-wi-fi-only-tablet-mineral-grey/p/itm067212cb9f418']]"
44187,"HP Chromebook MediaTek Kompanio 500 - (4 GB/64 GB EMMC Storage/Chrome OS) 11a-na0004MU Chromebook(11.6 inch, Ash Grey, 1.07 Kg)",[]
44188,"Lenovo IdeaPad 3 Chromebook Celeron Dual Core 4th Gen - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Chromebook(14 inch, Platinum Grey, 1.4 kg)",[]
44189,"HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop(15.6 inch, Natural Silver, 1.82 kg, With MS Office)",[]
44191,"acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook(15.6 inch, Pure Silver, 1.9 Kg)",[]
44194,"Lenovo APU Dual Core E2 E2-9000 7th Gen - (4 GB/1 TB HDD/DOS) IP 320E Laptop(15.6 inch, Black, 2.2 kg)",[['https://www.flipkart.com/lenovo-apu-dual-core-e2-e2-9000-7th-gen-4-gb-1-tb-hdd-dos-ip-320e-laptop/p/itmf3s3fja9veedm']]
